id	ownerInstitutionCode	basisOfRecord	catalogNumber	recordedBy	individualCount	lifeStage	behavior	year	month	day	fieldNotes	eventRemarks	country	stateProvince	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	scientificName	genus	vernacularName
	Endangered Wildlife Trust	HumanObservation	22029	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	6		Family group	South Africa	KwaZulu-Natal	Wakkerstroom wetland	800m to the South	-27.39528	30.26722	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22030	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	6		Family group	South Africa	KwaZulu-Natal	Dagwacht	150m to the West	-27.44389	30.26778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22031	Glenn Ramke	4	Adult	Unknown	2009	1	6	Think could be 2 pairs from the 2 farms - lots of human activity with cattle birds very agitated	Flock (single species)	South Africa	KwaZulu-Natal	Uitval	400m to the South	-27.50611	30.33139	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22032	Glenn Ramke	14	Adult	Feeding	2009	1	6	Have not seen flock in thi area for a number of years	Flock (single species)	South Africa	KwaZulu-Natal	Groenvlei	250m to the NorthEast	-27.46278	30.24500	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22033	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	7		Family group	South Africa	Mpumalanga	Driefontein	1000m to the South	-27.28472	30.14528	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22034	Glenn Ramke	2	Adult	Feeding	2009	1	7		Pair	South Africa	Mpumalanga	Driefontein	50m to the South	-27.28722	30.13278	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22035	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	7		Family group	South Africa	Mpumalanga	Wydegelegen	180m to the West	-27.24250	30.10389	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22036	Glenn Ramke	2	Adult	Feeding	2009	1	7	Think one got up from nest not sure quite far and could not get closer	Pair	South Africa	Mpumalanga	Sandfontein	500m to the North	-27.18194	30.07028	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22037	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	7		Family group	South Africa	Mpumalanga	Boven Vallei	200m to the West	-27.13722	30.25333	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22038	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	9	Were amongst very rocky outcrop	Family group	South Africa	Mpumalanga	Naugevonden	250m to the East	-27.29417	30.33889	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22039	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	9	In piece of grassland between plantations	Family group	South Africa	Mpumalanga	Kroon Plaas	1000m to the NorthWest	-27.08861	30.70083	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22040	Glenn Ramke	2	Adult	Feeding	2009	1	9	Have a feeling there is a chick but could not see one	Pair	South Africa	Mpumalanga	Bergvliet	1000m to the SouthEast	-27.29500	30.48194	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	22041	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	10		Family group	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the North	-27.37583	30.12972	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22042	Glenn Ramke	2	Adult	Unknown	2009	1	10	Change over	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	250m to the North	-27.37583	30.12972	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22043	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	10		Family group	South Africa	Mpumalanga	Wakkerstroom wetland	80m to the NorthEast	-27.36500	30.12694	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22044	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	13		Family group	South Africa	Mpumalanga	Wakkerstroom wetland	80m to the NorthEast	-27.36500	30.11750	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22045	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	13		Family group	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the North	-27.37528	30.12583	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22046	Glenn Ramke	2	Adult	Unknown	2009	1	13	Change over	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	300m to the NorthWest	-27.37528	30.12583	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22047	Visitor	3	2 Adults, 1 Chick	Feeding	2009	1	13	Visitor saw chick I have not see one yet	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	100m to the South	-27.34083	30.12972	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22048	Glenn Ramke	2	Adult	Feeding	2009	1	13		Pair	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the North	-27.32389	30.17722	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22049	Glenn Ramke	2	Adult	Feeding	2009	1	13		Pair	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the North	-27.34194	30.14222	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22050	Glenn Ramke	2	Adult	Feeding	2009	1	13		Pair	South Africa	Mpumalanga	Wakkerstroom wetland	50m to the South	-27.34333	30.12444	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22051	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	14		Family group	South Africa	Mpumalanga	Meinheim	1800m to the North	-27.27222	30.08278	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22052	Glenn Ramke	2	Adult	Feeding	2009	1	14	A pair often breed here but no signs yet	Pair	South Africa	Mpumalanga	Sandfontein	1500m to the NorthEast	-27.27222	30.08278	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22053	Glenn Ramke	2	Adult	Unknown	2009	1	14	This pair had 1 egg but I have never seen a chick although this day they were very agitated and calling a lot as though they had a chick somewhere	Pair	South Africa	Mpumalanga	Gryshoek	150m to the SouthWest	-27.27833	30.03611	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22054	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	14		Family group	South Africa	Mpumalanga	Driefontein	1200m to the South	-27.28472	30.14528	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22055	Owner	3	2 Adults, 1 Chick	Feeding	2008	1	14	Usually nest here	Family group	South Africa	Mpumalanga	Hill View	300m to the West	-27.36944	30.10750	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22056	Glenn Ramke	2	Adult	Feeding	2009	1	14	Very overcast at 17:20 suppose mate and small chick at night nest	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	40m to the West	-27.37111	30.12944	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22057	Glenn Ramke	2	Adult	Unknown	2009	1	14	Change over	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	300m to the NorthWest	-27.37111	30.11806	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22058	Glenn Ramke	2	Adult	Feeding	2009	1	15	Change over	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	80m to the North	-27.34167	30.14222	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22059	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	15	Clear evening still all out 17:10	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the NorthWest	-27.37528	30.12556	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22060	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	17	First time seeing new babies swimming - visitor saw yesterday evening but not more than 3 days old	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	80m to the NorthWest	-27.34194	30.14222	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22061	Glenn Ramke	2	Adult	Feeding	2009	1	17		Pair	South Africa	Mpumalanga	Wakkerstroom wetland	200m to the West	-27.31056	30.18778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22062	Glenn Ramke	2	Adult	Feeding	2009	1	17	Seem to have lost chick	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	200m to the North	-27.34083	30.12944	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22063	Glenn Ramke	2	Adult	Feeding	2009	1	19		Pair	South Africa	KwaZulu-Natal	Skurwekoppie	30m to the South	-27.52222	30.21778	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22064	Glenn Ramke	2	Adult	Feeding	2009	1	19	They were both big with 1 being particularly large	Pair	South Africa	KwaZulu-Natal	Skurwekoppie	40m to the North	-27.52722	30.22611	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22065	Glenn Ramke	2	Adult	Feeding	2009	1	19	Owner says he saw them with chicks last week but we did not see chicks this day	Pair	South Africa	KwaZulu-Natal	Skurwekoppie	150m to the NorthEast	-27.53806	30.23611	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22066	Glenn Ramke	2	Adult	Feeding	2009	1	19	Am sure this is a pair from next door farm often feed here	Pair	South Africa	KwaZulu-Natal	Skurwekoppie	500m to the North	-27.51111	30.20333	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22067	Glenn Ramke	2	Adult	Feeding	2009	1	20	Pretty sure no chick	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	40m to the South	-27.37528	30.12556	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22068	Glenn Ramke	-9999	Unknown	Unknown	2009	1	20	Seems as though they have lost the chicks and are also not here		South Africa	Mpumalanga	Wakkerstroom wetland		-27.37528	30.12556	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22069	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	21	Whew still got chick!	Family group	South Africa	KwaZulu-Natal	Wakkerstroom wetland	100m to the North	-27.37417	30.46889	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22070	Glenn Ramke	2	Adult	Unknown	2009	1	21	Change over	Pair	South Africa	KwaZulu-Natal	Wakkerstroom wetland	300m to the NorthWest	-27.37417	30.46889	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22071	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	21	Whew still got chick!	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	250m to the East	-27.35972	30.13278	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22072	Glenn Ramke	2	Adult	Feeding	2009	1	21	Seem to have been on the nest for a very long time	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	300m to the West	-27.31056	30.18778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22073	Glenn Ramke	2	Adult	Feeding	2009	1	21	Seems to be a problem - not bred for a few years after many years of successful breeding	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	80m to the NorthWest	-27.32472	30.17611	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22074	Glenn Ramke	5	Adult	Unknown	2009	1	22	This is around the Roos pair area	Flock (single species)	South Africa	Mpumalanga	Wakkerstroom wetland	70m to the SouthEast	-27.33917	30.13111	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22075	Glenn Ramke	2	Adult	Unknown	2009	1	22	Sure they have lost chicks - flew off together	Pair	South Africa	Mpumalanga	Wakkerstroom wetland	60m to the West	-27.34194	30.14222	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22076	Glenn Ramke	2	Adult	Feeding	2009	1	22	VERY windy and far away couldn't see chick	Family group	South Africa	Mpumalanga	Driefontein	600m to the South	-27.28472	30.14528	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22077	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	22	Not sure which pair as thought only Gelden pair had chick but perhaps both have	Family group	South Africa	Mpumalanga	Driefontein	500m to the SouthWest	-27.28472	30.14528	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22078	Glenn Ramke	1	Adult	Feeding	2009	1	23	Probably got a mate on a nest somewhere - think it may be a  pair I have never found the nest of	Single	South Africa	Mpumalanga	Driefontein	80m to the East	-27.32417	30.13306	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22079	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	23		Family group	South Africa	Mpumalanga	Wydegelegen	80m to the SouthWest	-27.23167	30.93306	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22080	Visitor	29	Adult	Unknown	2009	1	23	Reported by visitors who I had told to look out for the families there	Flock (single species)	South Africa	Mpumalanga	Schoongezicht Malan	1500m to the South	-27.23917	30.05444	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22081	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	23		Family group	South Africa	Mpumalanga	Meinheim	1700m to the South	-27.25306	30.06833	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22082	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	23		Family group	South Africa	Mpumalanga	Schoongezicht Malan	800m to the South	-27.25833	30.05528	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22083	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	25	Walked quickly to very rocky area at top of hill. There were 190 plus White Storks there as well as 2 Denham Bustards	Family group	South Africa	Mpumalanga	Naugevonden	400m to the East	-27.29417	30.37222	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22084	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	31	Saw personally.	Family group	South Africa	Mpumalanga	Hillview	300m to the West	-27.36889	30.10833	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22085	Glenn Ramke	3	2 Adults, 1 Chick	Feeding	2009	1	31	At last - was wondering if they were still aroun!	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	150m to the North	-27.34750	30.15083	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22086	Glenn Ramke	4	2 Adults, 2 Chicks	Feeding	2009	1	31	At last was getting worried	Family group	South Africa	Mpumalanga	Wakkerstroom wetland	250m to the SouthWest	-27.30611	30.18833	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	22087	Bronwyn Botha	43	Adult	Feeding	2009	1	12		Flock (single species)	South Africa	Western Cape	Unknown	200m to the West	-34.20333	19.27000	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22088	Bronwyn Botha	2	Adult	Unknown	2009	1	12	My be breeding	Pair	South Africa	Western Cape	Unknown	400m to the SouthWest	-34.18389	19.39417	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22089	Bronwyn Botha	3	2 Adults, 1 Chick	Unknown	2009	1	12		Family group	South Africa	Western Cape	Unknown	200m to the South	-34.19611	19.26972	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22090	Bronwyn Botha	2	Adult	Feeding	2009	1	12		Pair	South Africa	Western Cape	Unknown	400m to the SouthEast	-34.18500	19.39417	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22091	Bronwyn Botha	2	Adult	Unknown	2009	1	12		Pair	South Africa	Western Cape	Unknown	150m to the NorthWest	-34.09694	19.33750	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22092	Bronwyn Botha	2	Adult	Unknown	2009	1	12		Pair	South Africa	Western Cape	Unknown	50m to the East	-34.16028	19.39750	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22093	Bronwyn Botha	3	2 Adults, 1 Chick	Feeding	2009	1	12		Family group	South Africa	Western Cape	Unknown	300m to the West	-34.08417	19.44639	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22094	Bronwyn Botha	2	Adult	Unknown	2009	1	12	My be breeding	Pair	South Africa	Western Cape	Unknown	400m to the SouthWest	-34.07028	19.41083	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22095	Bronwyn Botha	2	Adult	Feeding	2009	1	12		Pair	South Africa	Western Cape	Unknown	400m to the West	-34.17750	19.31139	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	22096	Bronwyn Botha	3	Adult	Feeding	2009	1	12		Flock (single species)	South Africa	Western Cape	Unknown	20m to the North	-34.06722	19.45000	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
